tmc_code,hwycov_id,overlap_length
106P05410,28980,525.2563607
106P05410,28979,559.8689766
106P05410,28978,109.1672492
106P05410,22715,806.8296252
106P05411,757,2752.587601
106P05411,756,400.2764222
106P05412,1742,196.0821247
106P05412,760,306.0366662
106P05412,759,2620.013183
106P05412,758,393.879049
106P05413,15084,389.1335821
106P05413,28873,537.1896794
106P05413,28288,404.2211861
106P05413,762,1203.426254
106P05413,59,342.9408145
106P05414,764,510.0642776
106P05414,15081,2040.907068
106P05415,15064,102.1867285
106P05415,23851,1286.425399
106P05415,8803,512.9208332
106P05415,14271,139.3000884
106P05415,26788,592.2529893
106P05416,10151,152.458453
106P05416,28805,1831.061429
106P05416,31198,106.9891712
106P05416,589,2068.62659
106P05416,28806,187.2456221
106P05417,9580,150.0045491
106P05417,20762,1079.513957
106P05417,25409,467.1752148
106P05417,28796,230.013752
106P05417,29559,130.9981886
106P05418,28921,344.5121525
106P05418,28929,169.7839129
106P05418,28916,317.8321954
106P05419,15277,203.2523545
106P05420,11123,172.9982413
106P05420,7501,2452.231962
106P05421,5682,150.5593617
106P05421,11119,119.2764651
106P05421,28295,408.8226626
106P05421,9300,624.4375999
106P05422,15219,494.8007703
106P05422,28908,195.3579619
106P05422,28895,276.3027052
106P05422,15221,688.6481422
106P05422,9029,614.0129128
106P05423,23885,602.4775092
106P05424,28901,816.4325468
106P05424,15222,163.6634102
106P05424,23885,207.1839536
106P05425,9943,160.8142384
106P05425,11106,1391.470562
106P05425,24091,1841.161561
106P05426,28286,724.2570378
106P05426,28872,901.7045711
106P05426,11099,796.9236515
106P05426,770,116.0028489
106P05426,59,153.048324
106P05426,15157,122.5652
106P05426,11100,845.128576
106P05427,1756,255.5320991
106P05427,28280,169.3612262
106P05427,28868,1782.470625
106P05427,15157,535.5699872
106P05428,28279,2481.584506
106P05429,28474,279.9869839
106P05429,28468,507.0585181
106P05429,28475,134.8739917
106P05429,28470,246.3326216
106P05429,2752,344.5430965
106P05429,28476,195.4479168
106P05429,28472,944.4151261
106P05429,12012,375.6064451
106P05429,26065,207.511556
106P05445,3722,150.3475949
106P05445,27817,567.2628184
106P05445,27821,274.543001
106P05445,3519,374.3123718
106P05445,30904,313.771132
106P05445,27827,318.7845598
106P05445,20705,236.2023702
106P05445,20706,172.783357
106P05445,27823,515.1521764
106P05445,15863,162.1507386
106P05445,10390,249.2015692
106P05445,27799,258.4990139
106P05446,15859,787.5405905
106P05447,15855,1004.120076
106P05447,31212,567.7774124
106P05448,16604,120.4546655
106P05449,27595,101.2474609
106P05449,29054,679.0408904
106P05449,29056,629.9958975
106P05449,15849,379.4408117
106P05449,29052,188.9166315
106P05450,29050,593.5106953
106P05451,29048,648.9434988
106P05451,29073,211.7049876
106P05451,29061,394.8553937
106P05451,29044,112.3775758
106P05451,15847,154.2256441
106P05451,29045,119.90367
106P05451,29047,1028.175259
106P05452,15843,160.972222
106P05452,4035,105.269684
106P05452,29045,1001.016247
106P05453,3799,154.7624583
106P05453,29035,171.8553978
106P05454,29023,1749.302779
106P05455,29017,332.6245514
106P05455,29016,113.3820803
106P05456,29025,1047.72275
106P05457,27989,1011.987761
106P05457,29025,640.8646635
106P05458,27993,105.6035914
106P05459,28002,1233.329563
106P05460,8848,154.0492874
106P05460,10252,1283.417581
106P05461,10179,155.4879744
106P05461,28013,415.9483669
106P05461,10167,126.5647763
106P05461,27754,130.983967
106P05461,27757,135.2358263
106P05461,8901,193.9339224
106P05461,27760,734.124958
106P05461,27761,1724.616359
106P05461,15845,843.9958473
106P05461,28012,304.9921525
106P05461,27758,107.7478041
106P05461,5127,114.7602626
106P05462,31312,675.2327635
106P05462,13116,151.3849492
106P05463,4043,214.1432292
106P05463,28611,158.8592824
106P05464,13136,260.4277354
106P05464,28615,1304.704189
106P05465,28623,1265.897274
106P05483,7929,150.0068055
106P05483,10167,579.5182151
106P05483,14233,198.7712743
106P05483,10792,657.4045361
106P05483,10158,1568.026933
106P05483,37740,213.6347503
106P05483,19152,220.4751811
106P05483,8982,235.1107945
106P05484,13100,223.3048119
106P05485,11293,706.2231128
106P05486,28389,216.5406597
106P05486,28392,126.9200081
106P05486,28953,342.2243861
106P05486,11050,105.2420126
106P05486,11275,286.6328386
106P05486,11285,664.8745176
106P05486,11291,266.4530998
106P05487,28938,106.0518795
106P05487,3569,497.1343965
106P05487,28937,139.577567
106P05487,28939,165.5718896
106P05488,27512,1330.88217
106P05488,28924,257.7648664
106P05489,28927,116.9557287
106P05489,28926,699.903881
106P05489,28923,717.7088656
106P05511,16736,168.1644599
106P05511,16735,323.436363
106P05512,27833,213.2220789
106P05512,27837,219.1952606
106P05512,30903,234.3167616
106P05512,21850,1108.224737
106P05512,21781,576.5259504
106P05513,16057,217.2047731
106P05514,16054,718.6683997
106P05515,3740,158.7338022
106P05516,12190,156.6061181
106P05516,21782,490.6981409
106P05517,10134,206.5695616
106P05517,19922,141.2900777
106P05517,3713,220.0632069
106P05517,16045,231.6151309
106P05519,10980,106.1188236
106P05519,16036,179.6573085
106P05519,8877,123.8150964
106P05519,8879,286.2156672
106P05519,22937,251.3304812
106P05520,15721,139.163993
106P05520,15720,1533.721835
106P05520,15715,343.7915409
106P05520,25128,125.0345882
106P05521,372,186.4553884
106P05521,7373,1596.711639
106P05521,15710,540.3782344
106P05521,15714,228.121391
106P05522,31183,1037.306616
106P05522,15700,516.6307105
106P05523,11610,151.677605
106P05523,28980,560.5422392
106P05523,28979,412.7615771
106P05523,28978,219.0787528
106P05523,15690,727.2566011
106P05524,8226,164.383295
106P05524,8822,2477.50962
106P05525,8824,1256.541633
106P05525,8825,1631.761337
106P05526,15216,148.2086462
106P05526,15319,388.953116
106P05526,28905,427.185082
106P05526,15222,148.1305999
106P05526,15317,197.3224947
106P05526,15318,158.5344971
106P05527,4286,181.1460892
106P05527,11483,278.6644032
106P05527,15206,2306.890162
106P05527,15317,101.6779367
106P05528,11481,221.0432508
106P05530,27783,199.2256339
106P05531,11327,286.6662667
106P05531,16128,919.6212291
106P05532,3832,108.7316062
106P05532,11327,264.5450566
106P05533,11329,250.8883197
106P05533,11327,172.510924
106P05534,8929,183.7337462
106P05534,27595,160.7566066
106P05534,8902,175.7875169
106P05534,9027,299.4259149
106P05535,15919,832.6718146
106P05535,15876,594.5430361
106P05535,15916,1766.733763
106P05535,15877,359.3481834
106P05536,8972,602.094682
106P05536,8977,879.7580078
106P05536,8976,285.7966593
106P05537,11001,159.8984482
106P05537,8932,420.686892
106P05537,551,245.5207118
106P05537,8933,125.3450603
106P05537,564,135.9294049
106P05537,6852,700.8531437
106P05539,27959,733.1724586
106P05540,28752,1452.344688
106P05540,27959,412.0573494
106P05541,27327,595.784766
106P05541,28369,210.8102611
106P05541,28755,138.8542703
106P05541,27973,108.1276882
106P05541,28300,120.073459
106P05541,27977,629.8037152
106P05541,27976,563.3531566
106P05541,27963,266.3868875
106P05541,27974,739.7687496
106P05542,14143,138.8236726
106P05542,28678,1975.208354
106P05542,28676,115.4153897
106P05543,28684,457.7442654
106P05543,14153,113.8623687
106P05543,14143,414.3603376
106P05543,14151,1063.499754
106P05544,14160,151.188115
106P05544,7514,1121.082903
106P05544,14153,533.6602094
106P05544,7525,299.1114467
106P05545,7630,189.3591614
106P05545,7526,147.737871
106P05545,7525,1122.551678
106P05557,27859,324.1042384
106P05557,27865,510.5736231
106P05557,27872,468.8453344
106P05557,27892,195.5263244
106P05557,27858,328.0244159
106P05557,27866,440.7418109
106P05558,27853,1140.171596
106P05559,13975,210.019241
106P05559,13991,150.0058274
106P05559,13992,208.4861209
106P05560,9911,373.0822103
106P05560,9913,304.4609649
106P05560,27676,188.2915119
106P05560,27675,110.5079337
106P05560,3963,699.3958222
106P05560,25259,127.3682372
106P05560,9914,614.8545319
106P05562,13053,259.6205056
106P05563,13046,523.1051311
106P05564,27227,725.0932023
106P05564,9036,764.9424683
106P05564,27163,296.5983128
106P05564,9034,421.6458991
106P05564,13032,150.2658943
106P05564,13034,539.8548435
106P05564,27226,166.8988434
106P05564,13037,795.2513497
106P05565,27330,228.5743476
106P05565,9036,512.2552418
106P05566,11312,2502.131897
106P05567,31105,994.1693814
106P05573,14254,132.0046921
106P05573,28789,125.5040794
106P05574,7636,290.7540146
106P05574,456,203.7105551
106P05576,27507,160.9661974
106P05576,29167,742.7633017
106P05576,29168,1685.513852
106P05576,16356,252.0488862
106P05577,11379,1846.069785
106P05653,15187,291.4625689
106P05653,15188,608.2921187
106P05653,31144,471.5514479
106P05654,460,687.793943
106P05655,460,360.1249373
106P05655,14418,106.8373419
106P05655,29415,1993.26551
106P05656,2258,153.4631241
106P05656,526,2737.791145
106P05656,23142,381.1019101
106P05657,10857,150.0048782
106P05657,23142,2560.690007
106P05658,4510,130.2387028
106P05658,14391,198.6396745
106P05658,29409,568.5022844
106P05658,553,100.1905015
106P05658,528,343.5818204
106P05659,3925,150.0017477
106P05659,14386,592.5017819
106P05659,14383,136.4947244
106P05659,553,1114.295665
106P05659,25100,903.9007268
106P05660,14658,1078.251566
106P05660,14666,333.0869313
106P05661,14637,687.4142336
106P06069,28235,2148.42879
106P06070,28245,2396.44755
106P06071,29215,172.1132344
106P06071,11086,171.826529
106P06071,28253,3138.365514
106P06072,29215,148.6491326
106P06072,28258,2665.490433
106P06072,28261,433.0989148
106P06073,28264,291.314707
106P06073,28265,2828.819004
106P06074,28264,197.0853435
106P06074,28269,556.6649368
106P06074,27206,149.9999801
106P06075,28269,662.4158823
106P06075,27210,2993.88417
106P06076,27207,2406.639319
106P06077,11765,204.4870263
106P06077,27293,243.5292478
106P06077,27294,560.371876
106P06077,27208,2003.202471
106P06077,27539,173.5058243
106P06078,27204,1675.044157
106P06079,27335,1612.390115
106P06215,13273,122.3668716
106P06215,13277,121.1998957
106P06215,4772,342.8074115
106P06215,13267,160.0092166
106P06225,7763,139.6863673
106P06225,5285,225.2107175
106P06225,11545,100.1858237
106P06225,11547,449.2539557
106P06229,16142,155.1244194
106P06229,16143,120.7058378
106P06236,2056,302.6750201
106P06236,2055,189.0951857
106P06236,22015,219.3551721
106P06236,3577,558.0511517
106P06240,1294,210.2114096
106P06240,1302,519.37289
106P06241,14952,110.679332
106P06241,14948,108.8555454
106P06241,14950,230.0745149
106P06241,4514,134.1916778
106P06243,4801,437.3982796
106P06243,4524,558.7607797
106P06243,4517,230.0321529
106P06244,17763,315.5081519
106P06244,17774,361.4023209
106P06244,17775,147.3640574
106P06250,20670,122.8279803
106P06251,20490,175.4350068
106P06254,15326,424.6491716
106P06254,15328,154.7490419
106P06255,11477,460.5929137
106P06270,15930,358.2203243
106P06271,710,160.1524335
106P06275,10447,151.6465395
106P06284,12563,105.4304432
106P06288,795,158.8331068
106P06289,21940,436.2576586
106P06289,14232,114.1395898
106P06290,16692,151.2013482
106P06290,27261,629.4525887
106P06290,27789,594.0272184
106P06290,30860,194.3188036
106P06290,14232,284.8963333
106P06290,28460,279.6356671
106P06290,11991,106.2852395
106P06290,28459,311.7188227
106P06290,28461,503.0266355
106P06306,20345,289.096795
106P06307,20346,157.7678746
106P06307,20347,117.950568
106P06580,29943,102.7157966
106P06580,30001,126.2907114
106P06581,7744,131.4932934
106P06581,28512,169.9249669
106P06581,7726,170.3746793
106P06593,1801,302.7373248
106P06594,17296,135.3356777
106P06594,29162,235.0660558
106P06594,16239,276.3885006
106P06627,15354,132.9835853
106P06641,8954,406.1955093
106P06641,8966,574.6798931
106P06642,14557,150.059743
106P06642,8972,591.2603381
106P06642,27578,441.7537236
106P06642,20458,117.27972
106P06682,15415,107.5547728
106P06682,27014,1452.498732
106P06682,28940,377.5204838
106P06685,13728,161.4175682
106P07820,8435,100.5722643
106P07823,3856,292.8089584
106P07823,3857,353.7133591
106P07823,757,122.4451966
106P07823,776,121.9058919
106P07823,3858,169.0203024
106P07823,3871,113.2360876
106P07823,3978,352.0292314
106P07825,3839,149.0996872
106P07825,5050,273.8336508
106P07827,10222,1092.494816
106P07827,9339,112.7798093
106P07827,24499,112.535374
106P07827,10224,179.4359503
106P07827,14227,322.4041506
106P07827,3841,1051.360139
106P07827,10850,105.7479012
106P07837,11765,191.7810767
106P07844,20787,133.3612774
106P07844,15739,129.0391579
106P07853,28132,149.3481586
106P07853,28134,273.8685431
106P07853,28136,316.0924302
106P07853,28143,125.665546
106P07853,20719,202.4703622
106P07853,28137,332.1535478
106P07854,11054,289.9060202
106P07854,12684,129.3939324
106P07854,11189,143.8570027
106P07854,12687,712.6582513
106P07855,12690,361.9586943
106P07857,11086,326.6025222
106P07857,11085,665.2567729
106P07865,20684,128.4621263
106P07865,20640,989.1136038
106P07865,9223,291.9027948
106P07865,9899,292.3436106
106P07866,5485,504.3249353
106P07866,3965,138.4446481
106P07868,8780,164.8406976
106P07868,8781,489.7137006
106P07868,26064,133.5340484
106P07868,14903,720.1553812
106P07868,28035,120.7664663
106P07868,28037,391.3417502
106P07869,12951,912.5642085
106P07869,43435,718.7746024
106P07869,4712,255.3365301
106P07869,43436,905.3047926
106P07873,8121,114.0734508
106P07876,996,1222.168007
106P08721,20032,137.6306388
106P08721,20031,416.3826341
106P08721,20033,658.2428202
106P08722,20029,354.1862852
106P08722,11531,172.4801204
106P08722,20025,216.6879988
106P08722,16373,148.7689337
106P08722,16378,207.3350739
106P08722,16379,453.3182606
106P08722,20028,106.6670858
106P08776,10487,331.0336587
106P08776,10488,154.6260631
106P08928,15519,161.5822181
106P08937,10582,171.2279158
106P08938,10581,102.2584616
106P08941,14074,162.2062269
106P08942,14076,265.8471204
106P08947,27205,150.0514486
106P08947,27206,150.1213436
106P08947,4744,978.5046364
106P08948,7215,899.597153
106P08948,7190,300.8812396
106P08948,7216,178.7817243
106P08949,10793,192.3616318
106P08949,7222,2125.02347
106P08949,7216,321.7012198
106P08952,20035,137.5904553
106P08952,16368,107.7408025
106P08953,16373,267.3087746
106P08953,16374,238.1747728
106P08959,5485,493.1173411
106P08959,3965,149.8666163
106P08959,2365,497.8198969
106P08964,28916,107.6612135
106P08964,15280,101.5753143
106P08964,28928,124.1034044
106P08964,15262,291.6059087
106P08965,11042,327.8543933
106P08967,15406,101.2357978
106P08967,8715,570.8755632
106P08967,14487,338.5785729
106P08969,12994,143.8337924
106P08977,19433,626.8543764
106P08980,11716,125.8747822
106P08982,15933,142.8852373
106P08982,31235,199.2713256
106P08984,10691,371.8004658
106P10632,4128,113.7277151
106P10632,4989,137.8940318
106P10632,4986,453.2113718
106P10632,4126,290.0914119
106P10632,14664,217.3429812
106P10635,5474,128.9975998
106P10638,30882,158.7290476
106P10644,4209,273.2335852
106P10644,4211,167.8700879
106P10644,8080,249.4410923
106P10646,16360,381.5506421
106P10646,29169,3619.403583
106P10647,29170,1429.879414
106P10647,29173,599.3760406
106P10647,16353,208.3242787
106P10648,16142,133.0457926
106P10648,16355,3041.531267
106P10653,6290,103.0784043
106P10653,6289,158.1363253
106P10653,6291,164.2640624
106P10653,1425,222.5491669
106P10655,3100,105.9765816
106P10659,1636,125.4514913
106P10660,14893,128.5634146
106P10662,1636,136.3820617
106P10664,8435,315.3752987
106P10668,15720,153.2344075
106P10668,16401,169.7754412
106P10668,16400,327.1616715
106P10668,814,313.348971
106P10668,16395,222.6862762
106P10669,446,542.9896529
106P10669,447,145.7828389
106P10670,9191,379.7804578
106P10670,9194,875.1745141
106P10671,411,1096.844555
106P10671,450,255.5686566
106P10672,8726,116.4345774
106P10672,861,162.6843792
106P10673,369,247.3612847
106P10675,19901,180.1895767
106P10676,19906,432.2944324
106P10677,19923,210.5711447
106P10677,19922,178.4404236
106P10680,17622,115.6596783
106P10681,14208,133.3726836
106P10681,40479,202.6538671
106P10688,27218,466.8985504
106P10688,7190,1101.386305
106P10689,7190,1514.378594
106P11012,2237,114.7978519
106P11014,15502,122.6650063
106P11017,13313,210.0964299
106P11022,28938,119.5334509
106P11022,28937,250.6163406
106P11022,28935,284.5649696
106P11022,15410,189.8948117
106P11028,15415,127.1147228
106P11029,15470,224.8780705
106P11029,47282,215.7611112
106P11029,15468,169.8560629
106P11233,18677,189.5511618
106P11233,18678,109.9208829
106P11236,10378,717.3553557
106P11479,28778,181.5176798
106P11479,7666,126.2896217
106P11481,146,252.5034404
106P11608,7190,125.9148179
106P11608,7259,132.8177523
106P11608,6925,294.1708971
106P11623,18621,143.9774896
106P11623,18622,130.4478588
106P11624,18631,117.0103713
106P11624,18632,161.9890457
106P11654,29017,661.9006857
106P11654,29019,123.549672
106P11847,10596,261.9822138
106P11847,8799,208.4486252
106P11855,3972,254.6782264
106P11856,4286,346.530148
106P11856,4287,209.7638421
106P11856,4285,487.0039341
106P11857,10033,1341.133528
106P11857,15204,791.9534293
106P11858,4996,2284.978057
106P11968,1958,123.8604259
106P12588,22911,564.3334837
106P12789,19178,155.1328707
106P12790,10484,274.1852351
106P12791,19518,309.2337405
106P12798,24949,177.815533
106P12802,13991,119.0433679
106P12802,13993,119.0528173
106P12802,4006,218.3410343
106P12805,10273,287.2186982
106P12812,3024,136.7624469
106P12813,10585,180.4169082
106P12817,851,122.8651268
106P12839,10636,288.0575815
106P12839,10635,121.3737504
106P12839,1420,231.2709426
106P12844,10610,173.9107565
106P12847,6028,154.6094018
106P12850,5870,261.4488316
106P12852,28705,130.1976546
106P12852,28708,130.2310005
106P12852,37890,396.8954096
106P12857,28704,352.8672743
106P12857,28708,246.1414856
106P12867,16984,406.6418404
106P12867,16983,259.2529396
106P12869,6913,167.4223694
106P12871,6395,414.3936687
106P12872,5115,251.4552802
106P12876,9,111.3192524
106P12882,6718,145.7683712
106P12909,2196,102.8545241
106P12925,2851,276.312804
106P12927,2852,224.7481023
106P12929,28301,165.2390426
106P12929,10655,135.4762174
106P12932,30466,146.4569672
106P12935,9448,286.928524
106P12943,4140,100.9833488
106P12943,4138,206.5319866
106P12943,15840,169.9385083
106P12944,5694,132.0532717
106P12944,4122,194.594283
106P12944,3819,171.6974461
106P12945,9735,137.2565709
106P12945,3761,194.9056503
106P12949,14121,120.2093403
106P12950,28675,115.0166707
106P12950,28678,108.650028
106P12950,15492,109.6225498
106P12956,3771,143.8960686
106P12956,3786,115.0160571
106P12956,3781,328.3238393
106P12961,16520,312.1014314
106P12966,9713,327.5317617
106P12969,20743,110.1290655
106P12969,20789,110.6695313
106P12969,24470,102.9696899
106P12969,7107,136.0881647
106P12978,23367,115.7734017
106P12984,7825,119.553942
106P12984,863,157.802467
106P12985,15673,221.071339
106P12987,11180,230.9474934
106P12998,6387,286.1257915
106P13009,8848,157.1716677
106P13009,7485,118.4982629
106P13010,1465,123.2095946
106P13011,13128,126.7429377
106P13011,28611,126.0287541
106P13011,13130,172.0411589
106P13019,7915,208.1070845
106P13021,448,131.4298182
106P13021,11045,128.554755
106P13024,11278,103.2226428
106P13024,28397,102.5418439
106P13024,7960,1229.609988
106P13024,15486,124.2880583
106P13034,12654,286.6364754
106P13039,818,236.4510105
106P13042,21317,260.8227233
106P13043,6099,484.9248838
106P13048,14483,255.7972404
106P13052,11072,119.9992801
106P13052,28177,292.3307556
106P13052,27328,126.0432557
106P13052,27157,181.7290821
106P13052,1566,201.2430235
106P13053,30997,534.5884307
106P13054,13038,191.0155372
106P13056,20262,297.0218431
106P13621,27170,172.1935041
106P13621,27173,175.0884272
106P13621,8187,165.3686024
106P13623,23484,196.3111472
106P13646,12228,161.1394385
106P13646,12231,200.1972964
106P13646,12226,327.4884331
106P13694,7229,111.7332605
106P13694,7237,250.7190021
106P13716,735,107.5664196
106P13716,26546,104.9786175
106P13716,4769,393.6916588
106P13733,13511,135.455509
106P13758,12616,231.9959352
106P13761,4696,103.115585
106P13761,8956,109.5217976
106P13767,16334,103.6024657
106P13776,16329,111.6482148
106P13779,8151,167.5180927
106P13787,11830,275.072907
106P13787,16442,105.719568
106P13789,12326,113.8806659
106P13790,2257,311.3075439
106P13801,15091,268.7383506
106P13805,6133,106.7319486
106P13814,13702,118.6080342
106P13816,15094,102.471592
106P13818,9260,1949.86557
106P13823,5109,136.0101497
106P13829,13669,160.6903027
106P13835,7461,324.4327296
106P13845,8319,307.1799163
106P13845,8320,214.4451819
106P13848,146,293.5981133
106P13851,1738,136.0559822
106P13852,8648,100.2530725
106P13858,10149,192.9326005
106P13858,10152,149.4105328
106P13858,10151,204.5262448
106P13858,10150,233.6580446
106P13863,4509,298.7281436
106P13863,4511,331.1655063
106P13863,4994,164.5879352
106P13870,31141,212.8908072
106P13885,8679,381.8594248
106P13892,31082,142.2954847
106P13893,15014,113.9111538
106P13894,14941,154.0465443
106P13894,14940,260.5130884
106P13897,372,151.1561107
106P13897,958,337.078343
106P13897,349,125.8889246
106P13897,14812,222.9530766
106P13902,8986,160.736504
106P13902,1753,241.8055448
106P13902,1754,501.0236683
106P13902,1756,164.9548632
106P13905,14286,117.421866
106P13905,14290,116.6248201
106P13905,9869,277.946431
106P13905,37231,250.7661566
106P13906,14273,129.9004133
106P13907,4195,267.2738622
106P13917,9333,127.4162621
106P13917,9334,494.6592126
106P13935,15070,277.2608869
106P13935,1300,174.4705216
106P13935,1663,120.2897014
106P13935,25778,112.3000837
106P13935,8006,112.3873738
106P13937,15196,150.0992084
106P13937,15230,150.9430533
106P13939,17401,107.7089536
106P13943,9943,220.1848776
106P13955,14187,142.1676622
106P13962,8222,319.549476
106P13969,8570,229.0574204
106P13969,7964,225.9707479
106P13975,16729,193.7197346
106P13976,27832,100.9176755
106P13976,16481,592.0690659
106P13979,3450,130.895977
106P13980,10400,284.8274852
106P13980,10401,611.1920735
106P13981,5137,200.8212647
106P13982,16741,274.8964934
106P13988,29235,105.5500357
106P13988,4077,121.0545962
106P13988,16605,133.0376053
106P13992,4909,195.5151038
106P13993,9388,190.5218532
106P13994,11976,291.278618
106P13994,11977,305.8505684
106P13996,11535,452.8545955
106P13996,11533,185.0626094
106P13996,11534,172.0184667
106P13999,16368,106.0735173
106P14000,14821,200.9320489
106P14004,19407,114.2440046
106P14008,6606,308.2037903
106P14008,1703,367.0772637
106P14008,3549,193.6658169
106P14008,8764,120.6669844
106P14008,10914,319.4523363
106P14009,8782,178.3723651
106P14016,2092,113.8067668
106P14019,11986,414.4294638
106P14019,11987,156.6803519
106P14020,11976,142.9037313
106P14028,1917,104.0612806
106P14033,15668,124.2055204
106P14036,15860,161.3716429
106P14036,24950,121.4690124
106P14036,5361,145.2546003
106P14037,17734,111.7114665
106P14040,4398,135.0525008
106P14045,16131,117.1848906
106P14045,14563,234.0067203
106P14047,19906,564.3294938
106P14047,10216,120.7562888
106P14051,14729,112.8749902
106P14052,8954,137.4584365
106P14054,12972,274.5546293
106P14054,12973,163.9833091
106P14058,17608,192.7713563
106P14061,4556,153.8525353
106P14062,15484,304.9565649
106P14062,28951,157.8398018
106P14062,15483,226.867115
106P14062,5144,137.6348769
106P14068,411,151.4434637
106P14068,15760,233.5110315
106P14068,15759,349.8717309
106P14070,17458,171.4472884
106P14072,5139,316.6924619
106P14072,5151,170.9376263
106P14075,11948,232.9188454
106P14077,19846,122.1514084
106P14082,14756,138.2959015
106P14085,1105,272.1001971
106P14085,2805,375.4850367
106P14086,2505,219.8478891
106P14086,15484,506.8357068
106P14086,15479,110.3295338
106P14086,28951,254.3127706
106P14086,15481,107.7064034
106P14087,15474,138.1569878
106P14087,14507,121.9574368
106P14087,10043,109.669045
106P14087,15473,470.6630266
106P14087,15471,263.5206984
106P14091,804,104.9081408
106P14091,733,124.2210267
106P14091,874,183.6628035
106P14091,2652,118.0653874
106P14093,31019,123.8604721
106P14103,16588,224.7402024
106P14109,5799,115.4394845
106P14112,11119,142.3845484
106P14114,10072,157.8747179
106P14123,1126,201.9457973
106P14132,15843,133.7856067
106P14145,15424,181.3337717
106P14150,1307,532.6367922
106P14170,15633,359.6017639
106P20438,15876,3762.346151
106P20438,20749,269.4934159
106P20440,15918,116.9429836
106P20440,15919,1656.985375
106P20440,15876,190.2666749
106P20440,743,559.1884249
106P20440,15877,174.3222517
106P20442,15918,164.0122283
106P20442,802,248.0099134
106P20444,15918,522.6023566
106P20444,800,240.00751
106P20444,802,146.7051353
106P20444,15915,472.954235
106P20444,15914,591.5147977
106P20446,8224,181.0494866
106P20446,28980,446.8388419
106P20448,11610,155.8080003
106P20448,28979,677.1050558
106P20450,11610,150.8653637
106P20450,28980,141.0022337
106P20450,779,127.6433487
106P20450,28978,658.8346748
106P20452,8224,263.5354325
106P20452,28977,470.4519836
106P20454,28285,190.3351364
106P20456,28288,929.6859002
106P20456,770,507.4978523
106P20456,28875,774.5616572
106P20458,28288,162.7383112
106P20460,28873,789.4624244
106P20462,28872,594.668527
106P20462,28873,212.0434501
106P20462,28871,539.6825343
106P20464,28872,107.0801453
106P20464,28873,196.2568512
106P20466,15084,243.0779209
106P20466,11099,473.0474345
106P20466,11102,982.3285552
106P20468,15084,585.8092101
106P20470,15084,365.9989005
106P20470,28872,200.9961901
106P20470,28869,503.2524978
106P20472,28286,135.6314451
106P20472,11096,186.5114479
106P20472,768,130.2882139
106P20474,28286,498.8713621
106P20474,15157,122.8267979
106P20476,28286,426.4028441
106P20476,28872,114.1903603
106P20476,28288,122.2248653
106P20476,28869,168.0833289
106P20476,11098,518.5321391
106P20478,27327,588.1267335
106P20478,27963,265.2959224
106P20480,28369,285.9263387
106P20480,28755,539.8896325
106P20480,27975,245.878798
106P20482,28755,467.0116103
106P20484,28754,528.460865
106P20484,28755,318.8165789
106P20486,707,491.2874212
106P20486,706,280.7958623
106P20488,27973,323.4174877
106P20488,27977,966.3371389
106P20488,707,513.6378712
106P20490,27978,276.9371455
106P20490,28369,171.6096115
106P20492,28369,218.5643233
106P20492,27973,122.2566109
106P20492,707,508.7400538
106P20494,28369,458.2585385
106P20494,28755,349.3732889
106P20494,28757,877.9423979
106P20496,28369,453.3846158
106P20496,835,121.7817395
106P20498,28301,167.5785316
106P20498,28753,707.4533923
106P20500,28301,428.6849738
106P20502,28301,400.6219863
106P20502,28755,107.703488
106P20502,27975,167.8193006
106P20502,28300,112.2067267
106P20504,11291,985.3524077
106P20504,11293,235.2293733
106P20504,28403,1205.611523
106P20506,28370,165.8587032
106P20506,28389,142.8406223
106P20506,28392,128.9324671
106P20506,28953,301.4983815
106P20508,28952,150.6160918
106P20508,11281,306.4980747
106P20510,28401,472.9437384
106P20510,11289,563.6732973
106P20512,28388,279.8718698
106P20512,28389,299.0892463
106P20512,28401,394.6063957
106P20514,28389,115.7158234
106P20516,28388,484.9119755
106P20516,28392,114.522012
106P20516,28393,120.6470229
106P20516,28398,330.0468408
106P20516,28401,384.2019713
106P20518,28148,481.5621529
106P20518,15412,218.1542172
106P20520,28150,832.4802023
106P20520,29013,203.3271612
106P20524,28150,899.8926115
106P20524,28392,203.436786
106P20524,28952,103.1661754
106P20524,11245,109.6976596
106P20526,28391,463.645566
106P20526,11278,388.1798467
106P20526,28390,255.5501221
106P20528,28392,419.3435512
106P20528,28393,546.3595946
106P20528,28398,244.677325
106P20528,28399,273.1981197
106P20528,28391,469.3677099
106P20530,28389,194.1808353
106P20530,28392,633.4224424
106P20530,28391,261.1952634
106P20532,16735,510.4632839
106P20532,27837,271.1260527
106P20532,29232,162.0849257
106P20534,27832,287.1037618
106P20534,30896,775.2564133
106P20536,27833,715.132666
106P20536,30903,274.1889281
106P20538,29076,509.875196
106P20538,21849,409.0266148
106P20540,27838,190.7220281
106P20542,27826,500.9603647
106P20544,27821,485.5626211
106P20544,3519,128.1283771
106P20544,27827,216.8301602
106P20544,30909,294.6236275
106P20546,27838,487.5721185
106P20546,27837,416.7348828
106P20546,29232,122.386394
106P20546,27839,166.5022774
106P20548,29232,390.7395313
106P20550,27835,301.8347668
106P20552,27835,106.3916112
106P20552,27841,582.4323595
106P20554,27595,201.5104608
106P20556,29054,615.8388374
106P20558,8902,124.026746
